world,side,amount,price,value,fee_uncapped,fee_actual,eff_rate_pct,dec
Ourobra,sellers,125,40935,5116875,102337.5,102337.5,2.0,3
Ourobra,sellers,200,40937,8187400,163748.0,163748.0,2.0,3
Ourobra,sellers,25,40938,1023450,20469.0,20469.0,2.0,0
Ourobra,sellers,1400,40945,57323000,1146460.0,1000000.0,1.7445004622926223,6
Ourobra,sellers,1000,40955,40955000,819100.0,819100.0,2.0,6
Ourobra,sellers,350,40965,14337750,286755.0,286755.0,2.0,5
Ourobra,sellers,1000,40979,40979000,819580.0,819580.0,2.0,6
Ourobra,sellers,4000,40988,163952000,3279040.0,1000000.0,0.609934615009271,7
Ourobra,sellers,11675,50000,583750000,11675000.0,1000000.0,0.17130620985010706,7
Ourobra,buyers,44975,39228,1764279300,35285586.0,1000000.0,0.056680368012026215,8
Ourobra,buyers,2600,39227,101990200,2039804.0,1000000.0,0.9804863604542398,6
Ourobra,buyers,3975,39222,155907450,3118149.0,1000000.0,0.6414061675692856,7
Ourobra,buyers,25,39011,975275,19505.5,19505.5,2.0,0
Ourobra,buyers,350,39004,13651400,273028.0,273028.0,2.0,5
Ourobra,buyers,50,39000,1950000,39000.0,39000.0,2.0,0
Ourobra,buyers,150,38704,5805600,116112.0,116112.0,2.0,3
Ourobra,buyers,275,38601,10615275,212305.5,212305.5,2.0,4
Ourobra,buyers,50,38506,1925300,38506.0,38506.0,2.0,0
Ourobra,buyers,57700,38058,2195946600,43918932.0,1000000.0,0.04553844797500996,8
Ourobra,buyers,1350,38009,51312150,1026243.0,1000000.0,1.948856167593835,6
Ourobra,buyers,25,38008,950200,19004.0,19004.0,2.0,0
Ourobra,buyers,25,38008,950200,19004.0,19004.0,2.0,0
Ourobra,buyers,75,38005,2850375,57007.5,57007.5,2.0,1
Ourobra,buyers,100,38004,3800400,76008.0,76008.0,2.0,2
Ourobra,buyers,25,38002,950050,19001.0,19001.0,2.0,0
Ourobra,buyers,25,37860,946500,18930.0,18930.0,2.0,0
Ourobra,buyers,5350,37858,202540300,4050806.0,1000000.0,0.4937289023468416,7
Ourobra,buyers,25,37856,946400,18928.0,18928.0,2.0,0
Ourobra,buyers,4675,37685,176177375,3523547.5,1000000.0,0.5676097739565026,7
Ourobra,buyers,3125,37675,117734375,2354687.5,1000000.0,0.849369608493696,6
Ourobra,buyers,25,37671,941775,18835.5,18835.5,2.0,0
Ourobra,buyers,25,37658,941450,18829.0,18829.0,2.0,0
Ourobra,buyers,1300,37601,48881300,977626.0,977626.0,2.0,6
Ourobra,buyers,1025,37501,38438525,768770.5,768770.5,2.0,6
Ourobra,buyers,75,37464,2809800,56196.0,56196.0,2.0,1
Ourobra,buyers,25,37463,936575,18731.5,18731.5,2.0,0
Ourobra,buyers,550,37457,20601350,412027.0,412027.0,2.0,5
Ourobra,buyers,3775,37215,140486625,2809732.5,1000000.0,0.7118115336602328,7
Ourobra,buyers,100,37176,3717600,74352.0,74352.0,2.0,2
Ourobra,buyers,450,37163,16723350,334467.0,334467.0,2.0,5
Ourobra,buyers,700,37081,25956700,519134.0,519134.0,2.0,5
Ourobra,buyers,1875,36809,69016875,1380337.5,1000000.0,1.4489210066378693,6
Ourobra,buyers,450,36806,16562700,331254.0,331254.0,2.0,5
Ourobra,buyers,10950,36551,400233450,8004669.0,1000000.0,0.24985417885486583,7
Ourobra,buyers,475,36550,17361250,347225.0,347225.0,2.0,5
Ourobra,buyers,25,36503,912575,18251.5,18251.5,2.0,0
Ourobra,buyers,25,36202,905050,18101.0,18101.0,2.0,0
Ourobra,buyers,150,35504,5325600,106512.0,106512.0,2.0,3
Ourobra,buyers,25,35252,881300,17626.0,17626.0,2.0,0
Ourobra,buyers,24750,48,1188000,23760.0,23760.0,2.0,8
Ourobra,buyers,25,10,250,5.0,20.0,8.0,0
Pacera,sellers,10825,43677,472803525,9456070.5,1000000.0,0.2115043452774596,7
Pacera,sellers,3300,43679,144140700,2882814.0,1000000.0,0.6937665766851416,6
Pacera,sellers,50,43680,2184000,43680.0,43680.0,2.0,0
Pacera,sellers,11650,43684,508918600,10178372.0,1000000.0,0.19649507799479132,7
Pacera,sellers,600,43687,26212200,524244.0,524244.0,2.0,5
Pacera,sellers,75,43690,3276750,65535.0,65535.0,2.0,1
Pacera,sellers,700,43800,30660000,613200.0,613200.0,2.0,5
Pacera,sellers,4500,43800,197100000,3942000.0,1000000.0,0.5073566717402334,7
Pacera,sellers,175,43871,7677425,153548.5,153548.5,2.0,3
Pacera,sellers,3150,43885,138237750,2764755.0,1000000.0,0.7233914035782556,6
Pacera,sellers,3325,43888,145927600,2918552.0,1000000.0,0.6852713263289466,6
Pacera,sellers,100,45000,4500000,90000.0,90000.0,2.0,2
Pacera,sellers,250,49479,12369750,247395.0,247395.0,2.0,4
Pacera,sellers,500,49489,24744500,494890.0,494890.0,2.0,5
Pacera,buyers,9775,42821,418575275,8371505.5,1000000.0,0.23890565442500158,7
Pacera,buyers,2475,42819,105977025,2119540.5,1000000.0,0.9436007474261521,6
Pacera,buyers,31150,42818,1333780700,26675614.0,1000000.0,0.07497484406544494,8
Pacera,buyers,3350,42815,143430250,2868605.0,1000000.0,0.6972029958812733,6
Pacera,buyers,25,42812,1070300,21406.0,21406.0,2.0,0
Pacera,buyers,17525,42807,750192675,15003853.5,1000000.0,0.13329908879742128,8
Pacera,buyers,150,42485,6372750,127455.0,127455.0,2.0,3
Pacera,buyers,100,42469,4246900,84938.0,84938.0,2.0,2
Pacera,buyers,100,41834,4183400,83668.0,83668.0,2.0,2
Pacera,buyers,75,41686,3126450,62529.0,62529.0,2.0,1
Pacera,buyers,2825,40046,113129950,2262599.0,1000000.0,0.8839392221069664,6
Pacera,buyers,42625,42,1790250,35805.0,35805.0,2.0,8
Pacera,buyers,64000,1,64000,1280.0,1280.0,2.0,8
Pacera,buyers,64000,1,64000,1280.0,1280.0,2.0,8
Peloria,sellers,650,38992,25344800,506896.0,506896.0,2.0,5
Peloria,sellers,12000,38993,467916000,9358320.0,1000000.0,0.21371357252156373,7
Peloria,sellers,250,38994,9748500,194970.0,194970.0,2.0,4
Peloria,sellers,200,38999,7799800,155996.0,155996.0,2.0,3
Peloria,sellers,28975,39000,1130025000,22600500.0,1000000.0,0.08849361739784518,8
Peloria,sellers,550,39167,21541850,430837.0,430837.0,2.0,5
Peloria,sellers,375,39179,14692125,293842.5,293842.5,2.0,5
Peloria,sellers,100,39185,3918500,78370.0,78370.0,2.0,2
Peloria,sellers,925,39187,36247975,724959.5,724959.5,2.0,5
Peloria,sellers,2800,39189,109729200,2194584.0,1000000.0,0.9113344488066987,6
Peloria,sellers,38625,39732,1534648500,30692970.0,1000000.0,0.06516150115156663,8
Peloria,sellers,4500,39763,178933500,3578670.0,1000000.0,0.5588668415919881,7
Peloria,sellers,225,39764,8946900,178938.0,178938.0,2.0,4
Peloria,sellers,50,39800,1990000,39800.0,39800.0,2.0,0
Peloria,sellers,225,39880,8973000,179460.0,179460.0,2.0,4
Peloria,sellers,500,39883,19941500,398830.0,398830.0,2.0,5
Peloria,sellers,700,39888,27921600,558432.0,558432.0,2.0,5
Peloria,sellers,2975,39897,118693575,2373871.5,1000000.0,0.8425055863386034,6
Peloria,buyers,4050,37155,150477750,3009555.0,1000000.0,0.6645500746788147,7
Peloria,buyers,2750,37154,102173500,2043470.0,1000000.0,0.9787273608127351,6
Peloria,buyers,36550,37153,1357942150,27158843.0,1000000.0,0.0736408395600652,8
Peloria,buyers,2200,37151,81732200,1634644.0,1000000.0,1.2235079931777195,6
Peloria,buyers,5550,37133,206088150,4121763.0,1000000.0,0.4852292574803549,7
Peloria,buyers,60725,37132,2254840700,45096814.0,1000000.0,0.044349030953716596,8
Peloria,buyers,51375,37124,1907245500,38144910.0,1000000.0,0.05243163504645836,8
Peloria,buyers,61450,37119,2280962550,45619251.0,1000000.0,0.043841140662305045,8
Peloria,buyers,33650,37113,1248852450,24977049.0,1000000.0,0.08007351068574994,8
Peloria,buyers,5125,37111,190193875,3803877.5,1000000.0,0.5257792870564313,7
Peloria,buyers,50,37100,1855000,37100.0,37100.0,2.0,0
Peloria,buyers,40475,36332,1470537700,29410754.0,1000000.0,0.0680023368323029,8
Peloria,buyers,5950,36330,216163500,4323270.0,1000000.0,0.4626127907810523,7
Peloria,buyers,125,36320,4540000,90800.0,90800.0,2.0,3
Peloria,buyers,26600,36318,966058800,19321176.0,1000000.0,0.10351336792336036,8
Peloria,buyers,100,36311,3631100,72622.0,72622.0,2.0,2
Peloria,buyers,1000,36301,36301000,726020.0,726020.0,2.0,6
Peloria,buyers,125,36135,4516875,90337.5,90337.5,2.0,3
Peloria,buyers,25,36134,903350,18067.0,18067.0,2.0,0
Peloria,buyers,25,36133,903325,18066.5,18066.5,2.0,0
Peloria,buyers,1650,36132,59617800,1192356.0,1000000.0,1.6773513950531553,6
Peloria,buyers,100,36131,3613100,72262.0,72262.0,2.0,2
Peloria,buyers,25,36127,903175,18063.5,18063.5,2.0,0
Peloria,buyers,200,36125,7225000,144500.0,144500.0,2.0,3
Peloria,buyers,50,36122,1806100,36122.0,36122.0,2.0,0
Peloria,buyers,100,36117,3611700,72234.0,72234.0,2.0,2
Peloria,buyers,100,36112,3611200,72224.0,72224.0,2.0,2
Peloria,buyers,75,36110,2708250,54165.0,54165.0,2.0,1
Peloria,buyers,6900,36100,249090000,4981800.0,1000000.0,0.4014613192018949,7
Peloria,buyers,1075,36040,38743000,774860.0,774860.0,2.0,6
Peloria,buyers,100,36032,3603200,72064.0,72064.0,2.0,2
Peloria,buyers,2550,36014,91835700,1836714.0,1000000.0,1.0889011571752598,6
Peloria,buyers,5425,36000,195300000,3906000.0,1000000.0,0.5120327700972862,7
Peloria,buyers,25,35531,888275,17765.5,17765.5,2.0,0
Peloria,buyers,300,35517,10655100,213102.0,213102.0,2.0,4
Peloria,buyers,25,35221,880525,17610.5,17610.5,2.0,0
Peloria,buyers,50,35100,1755000,35100.0,35100.0,2.0,0
Peloria,buyers,875,35051,30669625,613392.5,613392.5,2.0,5
Peloria,buyers,125,32606,4075750,81515.0,81515.0,2.0,3
Peloria,buyers,25,32605,815125,16302.5,16302.5,2.0,0
Peloria,buyers,100,32603,3260300,65206.0,65206.0,2.0,2
Peloria,buyers,150,32600,4890000,97800.0,97800.0,2.0,3
Peloria,buyers,150,32500,4875000,97500.0,97500.0,2.0,3
Peloria,buyers,500,32013,16006500,320130.0,320130.0,2.0,5
Peloria,buyers,1100,32012,35213200,704264.0,704264.0,2.0,6
Peloria,buyers,100,32010,3201000,64020.0,64020.0,2.0,2
Peloria,buyers,50,31602,1580100,31602.0,31602.0,2.0,0
Peloria,buyers,100,31551,3155100,63102.0,63102.0,2.0,2
Peloria,buyers,925,31500,29137500,582750.0,582750.0,2.0,5
Peloria,buyers,100,3634,363400,7268.0,7268.0,2.0,2
Peloria,buyers,39300,39,1532700,30654.0,30654.0,2.0,8
Penumbra,sellers,125,24481,3060125,61202.5,61202.5,2.0,3
Penumbra,sellers,75,24482,1836150,36723.0,36723.0,2.0,1
Penumbra,sellers,200,24483,4896600,97932.0,97932.0,2.0,3
Penumbra,sellers,175,24484,4284700,85694.0,85694.0,2.0,3
Penumbra,sellers,200,24485,4897000,97940.0,97940.0,2.0,3
Penumbra,sellers,200,24487,4897400,97948.0,97948.0,2.0,3
Penumbra,sellers,100,24490,2449000,48980.0,48980.0,2.0,2
Penumbra,sellers,25,24500,612500,12250.0,12250.0,2.0,0
Penumbra,sellers,125,24977,3122125,62442.5,62442.5,2.0,3
Penumbra,buyers,400,20038,8015200,160304.0,160304.0,2.0,5
Penumbra,buyers,350,20037,7012950,140259.0,140259.0,2.0,5
Penumbra,buyers,425,20035,8514875,170297.5,170297.5,2.0,5
Penumbra,buyers,275,20033,5509075,110181.5,110181.5,2.0,4
Penumbra,buyers,450,20022,9009900,180198.0,180198.0,2.0,5
Penumbra,buyers,800,20020,16016000,320320.0,320320.0,2.0,5
Penumbra,buyers,50,19024,951200,19024.0,19024.0,2.0,0
Penumbra,buyers,25,19014,475350,9507.0,9507.0,2.0,0
Penumbra,buyers,125,19012,2376500,47530.0,47530.0,2.0,3
Penumbra,buyers,75,18557,1391775,27835.5,27835.5,2.0,1
Penumbra,buyers,25,18502,462550,9251.0,9251.0,2.0,0
Penumbra,buyers,25,25,625,12.5,20.0,3.2,0
Premia,sellers,25,38900,972500,19450.0,19450.0,2.0,0
Premia,sellers,400,38949,15579600,311592.0,311592.0,2.0,5
Premia,sellers,2375,38950,92506250,1850125.0,1000000.0,1.0810080399972974,6
Premia,sellers,100,38986,3898600,77972.0,77972.0,2.0,2
Premia,sellers,1800,38987,70176600,1403532.0,1000000.0,1.4249764166403045,6
Premia,sellers,125,38990,4873750,97475.0,97475.0,2.0,3
Premia,sellers,500,38990,19495000,389900.0,389900.0,2.0,5
Premia,sellers,1025,38999,39973975,799479.5,799479.5,2.0,6
Premia,sellers,50,39395,1969750,39395.0,39395.0,2.0,0
Premia,sellers,150,39398,5909700,118194.0,118194.0,2.0,3
Premia,sellers,250,40493,10123250,202465.0,202465.0,2.0,4
Premia,sellers,100,40998,4099800,81996.0,81996.0,2.0,2
Premia,sellers,150,42499,6374850,127497.0,127497.0,2.0,3
Premia,buyers,1700,37700,64090000,1281800.0,1000000.0,1.5603058199407085,6
Premia,buyers,250,37414,9353500,187070.0,187070.0,2.0,4
Premia,buyers,350,37413,13094550,261891.0,261891.0,2.0,5
Premia,buyers,475,37400,17765000,355300.0,355300.0,2.0,5
Premia,buyers,48750,37302,1818472500,36369450.0,1000000.0,0.054991208280576145,8
Premia,buyers,50,37301,1865050,37301.0,37301.0,2.0,0
Premia,buyers,2300,37300,85790000,1715800.0,1000000.0,1.1656370206317752,6
Premia,buyers,25,37115,927875,18557.5,18557.5,2.0,0
Premia,buyers,500,37110,18555000,371100.0,371100.0,2.0,5
Premia,buyers,100,37107,3710700,74214.0,74214.0,2.0,2
Premia,buyers,1300,36900,47970000,959400.0,959400.0,2.0,6
Premia,buyers,125,36724,4590500,91810.0,91810.0,2.0,3
Premia,buyers,25,36720,918000,18360.0,18360.0,2.0,0
Premia,buyers,64000,36509,2336576000,46731520.0,1000000.0,0.04279766632885042,8
Premia,buyers,5200,1,5200,104.0,104.0,2.0,7
Quelibra,sellers,39700,41999,1667360300,33347206.0,1000000.0,0.059975039588024255,8
Quelibra,buyers,75,39111,2933325,58666.5,58666.5,2.0,1
Quelibra,buyers,25,39110,977750,19555.0,19555.0,2.0,0
Quelibra,buyers,43100,39101,1685253100,33705062.0,1000000.0,0.059338267943254336,8
Quelibra,buyers,225,39100,8797500,175950.0,175950.0,2.0,4
Quelibra,buyers,800,39081,31264800,625296.0,625296.0,2.0,5
Quelibra,buyers,175,39079,6838825,136776.5,136776.5,2.0,3
Quelibra,buyers,250,39075,9768750,195375.0,195375.0,2.0,4
Quelibra,buyers,525,39073,20513325,410266.5,410266.5,2.0,5
Quelibra,buyers,25,39072,976800,19536.0,19536.0,2.0,0
Quelibra,buyers,2200,39061,85934200,1718684.0,1000000.0,1.1636810489886449,6
Quelibra,buyers,25,39059,976475,19529.5,19529.5,2.0,0
Quelibra,buyers,500,39048,19524000,390480.0,390480.0,2.0,5
Quelibra,buyers,25,39036,975900,19518.0,19518.0,2.0,0
Quelibra,buyers,250,39026,9756500,195130.0,195130.0,2.0,4
Quelibra,buyers,25,39024,975600,19512.0,19512.0,2.0,0
Quelibra,buyers,25,39012,975300,19506.0,19506.0,2.0,0
Quelibra,buyers,325,39000,12675000,253500.0,253500.0,2.0,4
Quelibra,buyers,900,38965,35068500,701370.0,701370.0,2.0,5
Quelibra,buyers,63675,38964,2481032700,49620654.0,1000000.0,0.04030579685628489,8
Quelibra,buyers,3000,38961,116883000,2337660.0,1000000.0,0.8555564111119667,6
Quelibra,buyers,57250,38952,2230002000,44600040.0,1000000.0,0.04484300910940887,8
Quelibra,buyers,25,38836,970900,19418.0,19418.0,2.0,0
Quelibra,buyers,3600,38819,139748400,2794968.0,1000000.0,0.7155716988530817,7
Quelibra,buyers,500,38505,19252500,385050.0,385050.0,2.0,5
Quelibra,buyers,25,38204,955100,19102.0,19102.0,2.0,0
Quelibra,buyers,750,38157,28617750,572355.0,572355.0,2.0,5
Quelibra,buyers,275,38152,10491800,209836.0,209836.0,2.0,4
Quelibra,buyers,50,37813,1890650,37813.0,37813.0,2.0,0
Quelibra,buyers,25,37808,945200,18904.0,18904.0,2.0,0
Quelibra,buyers,50,37805,1890250,37805.0,37805.0,2.0,0
Quelibra,buyers,25,37802,945050,18901.0,18901.0,2.0,0
Quelibra,buyers,25,37010,925250,18505.0,18505.0,2.0,0
Quelibra,buyers,1575,37008,58287600,1165752.0,1000000.0,1.7156307688084602,6
Quelibra,buyers,325,37001,12025325,240506.5,240506.5,2.0,4
Quelibra,buyers,250,37000,9250000,185000.0,185000.0,2.0,4
Quelibra,buyers,125,36712,4589000,91780.0,91780.0,2.0,3
Quelibra,buyers,500,36600,18300000,366000.0,366000.0,2.0,5
Quelibra,buyers,2975,36511,108620225,2172404.5,1000000.0,0.9206388589233727,6
Quelibra,buyers,50,36501,1825050,36501.0,36501.0,2.0,0
Quelibra,buyers,100,36199,3619900,72398.0,72398.0,2.0,2
Quelibra,buyers,250,36182,9045500,180910.0,180910.0,2.0,4
Quelibra,buyers,4325,36111,156180075,3123601.5,1000000.0,0.640286541032843,7
Quelibra,buyers,1375,36089,49622375,992447.5,992447.5,2.0,6
Quelibra,buyers,3250,35066,113964500,2279290.0,1000000.0,0.87746622851853,6
Quelibra,buyers,150,33003,4950450,99009.0,99009.0,2.0,3
Quelibra,buyers,50,32001,1600050,32001.0,32001.0,2.0,0
Quelibra,buyers,38750,42,1627500,32550.0,32550.0,2.0,8
Quelibra,buyers,61250,1,61250,1225.0,1225.0,2.0,8
Quidera,sellers,2425,39749,96391325,1927826.5,1000000.0,1.0374377569765745,6
Quidera,sellers,10000,39750,397500000,7950000.0,1000000.0,0.25157232704402516,7
Quidera,sellers,2200,39887,87751400,1755028.0,1000000.0,1.1395829582206096,6
Quidera,sellers,22675,39989,906750575,18135011.5,1000000.0,0.11028391131706755,8
Quidera,sellers,50,39992,1999600,39992.0,39992.0,2.0,0
Quidera,sellers,150,41000,6150000,123000.0,123000.0,2.0,3
Quidera,buyers,1450,39201,56841450,1136829.0,1000000.0,1.7592795398428434,6
Quidera,buyers,125,39201,4900125,98002.5,98002.5,2.0,3
Quidera,buyers,150,39125,5868750,117375.0,117375.0,2.0,3
Quidera,buyers,200,38894,7778800,155576.0,155576.0,2.0,3
Quidera,buyers,10825,38711,419046575,8380931.5,1000000.0,0.23863695819492142,7
Quidera,buyers,64000,38708,2477312000,49546240.0,1000000.0,0.04036633254107678,8
Quidera,buyers,25,38706,967650,19353.0,19353.0,2.0,0
Quidera,buyers,18675,38699,722703825,14454076.5,1000000.0,0.13836926904323496,8
Quidera,buyers,25,38506,962650,19253.0,19253.0,2.0,0
Quidera,buyers,2200,38505,84711000,1694220.0,1000000.0,1.1804842346330466,6
Quidera,buyers,7650,38111,291549150,5830983.0,1000000.0,0.3429953405797959,7
Quidera,buyers,775,38062,29498050,589961.0,589961.0,2.0,5
Quidera,buyers,100,38061,3806100,76122.0,76122.0,2.0,2
Quidera,buyers,250,37302,9325500,186510.0,186510.0,2.0,4
Quidera,buyers,100,37106,3710600,74212.0,74212.0,2.0,2
Quidera,buyers,250,37059,9264750,185295.0,185295.0,2.0,4
Quidera,buyers,425,37054,15747950,314959.0,314959.0,2.0,5
Quidera,buyers,21375,37052,791986500,15839730.0,1000000.0,0.12626477850316895,8
Quidera,buyers,25,37040,926000,18520.0,18520.0,2.0,0
Quidera,buyers,2550,37025,94413750,1888275.0,1000000.0,1.059167758933418,6
Quidera,buyers,50,37021,1851050,37021.0,37021.0,2.0,0
Quidera,buyers,25,36430,910750,18215.0,18215.0,2.0,0
Quidera,buyers,100,36403,3640300,72806.0,72806.0,2.0,2
Quidera,buyers,75,36381,2728575,54571.5,54571.5,2.0,1
Quidera,buyers,75,36375,2728125,54562.5,54562.5,2.0,1
Quidera,buyers,100,36370,3637000,72740.0,72740.0,2.0,2
Quidera,buyers,25,36364,909100,18182.0,18182.0,2.0,0
Quidera,buyers,25,36358,908950,18179.0,18179.0,2.0,0
Quidera,buyers,250,36350,9087500,181750.0,181750.0,2.0,4
Quidera,buyers,25,36212,905300,18106.0,18106.0,2.0,0
Quidera,buyers,25,36201,905025,18100.5,18100.5,2.0,0
Quidera,buyers,100,36191,3619100,72382.0,72382.0,2.0,2
Quidera,buyers,75,36149,2711175,54223.5,54223.5,2.0,1
Quidera,buyers,25,36009,900225,18004.5,18004.5,2.0,0
Quidera,buyers,50,36007,1800350,36007.0,36007.0,2.0,0
Quidera,buyers,225,36001,8100225,162004.5,162004.5,2.0,4
Quidera,buyers,100,35710,3571000,71420.0,71420.0,2.0,2
Quidera,buyers,50,35627,1781350,35627.0,35627.0,2.0,0
Quidera,buyers,25,35609,890225,17804.5,17804.5,2.0,0
Quidera,buyers,100,35556,3555600,71112.0,71112.0,2.0,2
Quidera,buyers,1875,35512,66585000,1331700.0,1000000.0,1.5018397536982804,6
Quidera,buyers,25,35273,881825,17636.5,17636.5,2.0,0
Quidera,buyers,25,35121,878025,17560.5,17560.5,2.0,0
Quidera,buyers,50,35075,1753750,35075.0,35075.0,2.0,0
Quidera,buyers,500,31033,15516500,310330.0,310330.0,2.0,5
Quidera,buyers,50,31032,1551600,31032.0,31032.0,2.0,0
Quidera,buyers,100,31030,3103000,62060.0,62060.0,2.0,2
Quidera,buyers,250,1001,250250,5005.0,5005.0,2.0,4
Quidera,buyers,34375,77,2646875,52937.5,52937.5,2.0,8
Quidera,buyers,6750,75,506250,10125.0,10125.0,2.0,7
Quintera,sellers,450,40362,18162900,363258.0,363258.0,2.0,5
Quintera,sellers,125,40390,5048750,100975.0,100975.0,2.0,3
Quintera,sellers,13475,40391,544268725,10885374.5,1000000.0,0.18373276913899472,7
Quintera,sellers,4375,40393,176719375,3534387.5,1000000.0,0.5658689093937775,7
Quintera,sellers,225,40395,9088875,181777.5,181777.5,2.0,4
Quintera,sellers,25,40400,1010000,20200.0,20200.0,2.0,0
Quintera,sellers,25,40425,1010625,20212.5,20212.5,2.0,0
Quintera,sellers,100,40438,4043800,80876.0,80876.0,2.0,2
Quintera,sellers,4625,40444,187053500,3741070.0,1000000.0,0.5346064093962423,7
Quintera,sellers,1075,40997,44071775,881435.5,881435.5,2.0,6
Quintera,sellers,25,393999,9849975,196999.5,196999.5,2.0,0
Quintera,buyers,7000,39055,273385000,5467700.0,1000000.0,0.3657845163414232,7
Quintera,buyers,14075,39054,549685050,10993701.0,1000000.0,0.18192235717525881,7
Quintera,buyers,11750,39053,458872750,9177455.0,1000000.0,0.21792533986818788,7
Quintera,buyers,150,39052,5857800,117156.0,117156.0,2.0,3
Quintera,buyers,325,39051,12691575,253831.5,253831.5,2.0,4
Quintera,buyers,50,39050,1952500,39050.0,39050.0,2.0,0
Quintera,buyers,100,39040,3904000,78080.0,78080.0,2.0,2
Quintera,buyers,5250,39034,204928500,4098570.0,1000000.0,0.4879750742332082,7
Quintera,buyers,49000,39032,1912568000,38251360.0,1000000.0,0.05228572265142991,8
Quintera,buyers,7725,39022,301444950,6028899.0,1000000.0,0.33173552915714793,7
Quintera,buyers,50,39014,1950700,39014.0,39014.0,2.0,0
Quintera,buyers,75,39001,2925075,58501.5,58501.5,2.0,1
Quintera,buyers,25,38587,964675,19293.5,19293.5,2.0,0
Quintera,buyers,50,38558,1927900,38558.0,38558.0,2.0,0
Quintera,buyers,50,38555,1927750,38555.0,38555.0,2.0,0
Quintera,buyers,50,38507,1925350,38507.0,38507.0,2.0,0
Quintera,buyers,2500,38220,95550000,1911000.0,1000000.0,1.0465724751439036,6
Quintera,buyers,25,38205,955125,19102.5,19102.5,2.0,0
Quintera,buyers,225,38153,8584425,171688.5,171688.5,2.0,4
Quintera,buyers,50,38113,1905650,38113.0,38113.0,2.0,0
Quintera,buyers,400,38006,15202400,304048.0,304048.0,2.0,5
Quintera,buyers,100,37730,3773000,75460.0,75460.0,2.0,2
Quintera,buyers,1225,37615,46078375,921567.5,921567.5,2.0,6
Quintera,buyers,25,37100,927500,18550.0,18550.0,2.0,0
Quintera,buyers,25,37015,925375,18507.5,18507.5,2.0,0
Quintera,buyers,25,36466,911650,18233.0,18233.0,2.0,0
Quintera,buyers,750,36037,27027750,540555.0,540555.0,2.0,5
Quintera,buyers,25,36031,900775,18015.5,18015.5,2.0,0
Quintera,buyers,25,36026,900650,18013.0,18013.0,2.0,0
Quintera,buyers,2050,35892,73578600,1471572.0,1000000.0,1.3590908226033114,6
Quintera,buyers,25,35877,896925,17938.5,17938.5,2.0,0
Quintera,buyers,250,35861,8965250,179305.0,179305.0,2.0,4
Quintera,buyers,27400,39,1068600,21372.0,21372.0,2.0,8
Quintera,buyers,25,3,75,1.5,20.0,26.666666666666668,0
Quintera,buyers,25,3,75,1.5,20.0,26.666666666666668,0
Quintera,buyers,25,1,25,0.5,20.0,80.0,0
Rasteibra,sellers,21900,40755,892534500,17850690.0,1000000.0,0.11204048695036438,8
Rasteibra,sellers,16800,40768,684902400,13698048.0,1000000.0,0.14600620467967407,8
Rasteibra,sellers,7150,40770,291505500,5830110.0,1000000.0,0.34304670066259474,7
Rasteibra,sellers,4000,40777,163108000,3262160.0,1000000.0,0.6130907129018809,7
