date,n_worlds,basket_log,basket_price,chain_ret,n_pairs,ew_log,ew_price,index_valid,vw_log,vw_price,disp_pct,breadth_up
2023-02-20,1,10.359629931995274,31559.49999999997,-0.0014723229737754195,1,,,False,,,,0.0
2023-02-21,1,10.353814484056224,31376.50000000005,-0.005815447939049534,1,,,False,,,,0.0
2023-02-22,1,10.35764758218305,31496.999999999978,0.0038330981268259734,1,,,False,,,,1.0
2023-02-23,1,10.359027713276598,31540.499999999975,0.0013801310935477318,1,,,False,,,,1.0
2023-02-24,1,10.360010093885457,31571.50000000002,0.0009823806088586906,1,,,False,,,,1.0
2023-02-25,1,10.363503975248795,31681.999999999975,0.0034938813633385024,1,,,False,,,,1.0
2023-02-26,1,10.368902545072723,31853.499999999985,0.005398569823928057,1,,,False,,,,1.0
2023-02-27,1,10.3709567227522,31918.999999999996,0.0020541776794775757,1,,,False,,,,1.0
2023-02-28,1,10.35948733401834,31554.999999999996,-0.011469388733861052,1,,,False,,,,0.0
2023-03-01,1,10.360912399575003,31599.999999999993,0.0014250655566634407,1,,,False,,,,1.0
2023-03-02,1,10.359598245313183,31558.499999999956,-0.001314154261820022,1,,,False,,,,0.0
2023-03-03,1,10.356980629654874,31476.000000000004,-0.0026176156583090915,1,,,False,,,,0.0
2023-03-04,1,10.357171232914768,31482.000000000025,0.00019060325989350702,1,,,False,,,,1.0
2023-03-05,1,10.369247816428048,31864.50000000001,0.01207658351328078,1,,,False,,,,1.0
2023-03-06,1,10.362303836141288,31644.000000000047,-0.00694398028675991,1,,,False,,,,0.0
2023-03-07,1,10.311283275982577,30070.000000000062,-0.0510205601587117,1,,,False,,,,0.0
2023-03-08,1,10.334002932844076,30761.000000000004,0.022719656861498905,1,,,False,,,,1.0
2023-03-09,1,10.32385769336448,30450.500000000073,-0.010145239479594892,1,,,False,,,,0.0
2023-03-10,1,10.351181664862002,31293.999999999993,0.027323971497521526,1,,,False,,,,1.0
2023-03-11,1,10.357726951671872,31499.49999999993,0.006545286809869211,1,,,False,,,,1.0
2023-03-12,1,10.360928222234635,31600.500000000025,0.0032012705627639804,1,,,False,,,,1.0
2023-03-13,1,10.36599440101149,31761.0,0.005066178776854002,1,,,False,,,,1.0
2023-03-14,1,10.366403624279968,31773.999999999978,0.00040922326847869783,1,,,False,,,,1.0
2023-03-15,1,10.354515400054652,31398.500000000007,-0.011888224225316435,1,,,False,,,,0.0
2023-03-16,1,10.355502221297272,31429.499999999975,0.0009868212426198397,1,,,False,,,,1.0
